,timestamps,tweets
3134,2018-11-14 22:34:13,"RT @forevermymoon: #ad | Free $10 gift card when you buy 3 trash bag, laundry or paper products at Target. Shop now: https://t.co/0lzRtrtgs…"
3135,2018-11-14 22:23:17,"RT @BitcoinMagazine: Target and Google's official, verified twitter accounts were hacked and used for crypto scams. #cryptocurrencynews #sc…"
3136,2018-11-14 22:22:51,"RT @FunkoPOPsNews: Two days to go, who's not bankrupt yet?
Linky ~ https://t.co/HzHJg7GYfX
#FPN #FunkoPOPNews #Funko #POP #Funkos #POPVinyl…"
3137,2018-11-14 22:21:44,"RT @FunkoPOPsNews: Two days to go, who's not bankrupt yet?
Linky ~ https://t.co/HzHJg7GYfX
#FPN #FunkoPOPNews #Funko #POP #Funkos #POPVinyl…"
3138,2018-11-14 22:21:26,"RT @Heta_org: 🎉Congratulation 🎉
We are truly happy to announce you guys that HETACHAIN'S TELEGRAM GROUP FINALLY REACHES 60,000 MEMBERS !!!!…"
3139,2018-11-14 22:20:38,"Two days to go, who's not bankrupt yet?
Linky ~ https://t.co/HzHJg7GYfX
#FPN #FunkoPOPNews #Funko #POP #Funkos… https://t.co/C4nVjbIb4D"
3140,2018-11-14 22:18:39,RT @VMLDanHibbs: Primary colors and winter accessories are bringing A New Day to life! #target #targetstyle #anewday #merchandising #flagsh…
3141,2018-11-14 22:14:15,"RT @BitcoinMagazine: Target and Google's official, verified twitter accounts were hacked and used for crypto scams. #cryptocurrencynews #sc…"
3142,2018-11-14 22:11:31,"RT @BitcoinMagazine: Target and Google's official, verified twitter accounts were hacked and used for crypto scams. #cryptocurrencynews #sc…"
3143,2018-11-14 22:11:27,"""Target and Google's official, verified twitter accounts were hacked and used for crypto scams. #cryptocurrencynews… https://t.co/kSokOAU9nU"
3144,2018-11-14 22:10:55,"Target and Google's official, verified twitter accounts were hacked and used for crypto scams. #cryptocurrencynews… https://t.co/29bmJxoE0L"
3145,2018-11-14 22:10:32,"RT @BitcoinMagazine: Target and Google's official, verified twitter accounts were hacked and used for crypto scams. #cryptocurrencynews #sc…"
3146,2018-11-14 22:09:10,"RT @BitcoinMagazine: Target and Google's official, verified twitter accounts were hacked and used for crypto scams. #cryptocurrencynews #sc…"
3147,2018-11-14 22:08:53,"Target and Google's official, verified twitter accounts were hacked and used for crypto scams. #cryptocurrencynews… https://t.co/zTBVPKGpgJ"
3148,2018-11-14 22:08:44,"Target and Google's official, verified twitter accounts were hacked and used for crypto scams. #cryptocurrencynews… https://t.co/QJvrbza1XU"
3149,2018-11-14 22:08:34,"RT @BitcoinMagazine: Target and Google's official, verified twitter accounts were hacked and used for crypto scams. #cryptocurrencynews #sc…"
3150,2018-11-14 22:08:33,"""#Brand #marketers have a million and one #considerations when they #start the #process of determining how #best to… https://t.co/kyI6d5xBz4"
3151,2018-11-14 22:08:05,"RT @BitcoinMagazine: Target and Google's official, verified twitter accounts were hacked and used for crypto scams. #cryptocurrencynews #sc…"
3152,2018-11-14 22:07:46,"Target and Google's official, verified twitter accounts were hacked and used for crypto scams. #cryptocurrencynews… https://t.co/DiuTLzmQcQ"
3153,2018-11-14 22:07:03,Save 25% on Select Women's Union Suits at Target w/ Free Shipping thru 11/17 #target https://t.co/bkY5nIZKsm
3154,2018-11-14 22:04:46,"Twitter Implements Scam Safeguards, but Googles Account Still Gets Hacked #bitcoin #Blockchain #Crypto #GSuite… https://t.co/0f1si0Eogh"
3155,2018-11-14 22:01:18,RT @NHSP_Colonel: #toysfortots this Saturday Keene with #TroopC #KPD #CCSD. Stop by and help Stuff-A-Cruiser at Monadnock Marketplace. Than…
3156,2018-11-14 22:00:32,"Haven't you heard? Fox News state run media aren't supposed to be tweeting.

Makes you wonder why you didn't get th… https://t.co/iEJqgHu3Lp"
3157,2018-11-14 21:40:51,"Target and Google Official Twitter Accounts Hacked, Used for Crypto Scams #target #google #scams https://t.co/PWW9d0i5xb"
3158,2018-11-14 21:40:36,"RT @yak_face: 6"" Black Series Wave 19 Hitting Target | https://t.co/Gox1PxSoBv https://t.co/g2fd3rnolx #blackseries #hasbro #target #soloas…"
3159,2018-11-14 21:39:19,RT @MrsCiarrocchi: So true!!! 😂😂😂 #Target #youarenotincharge #momlife #humor https://t.co/ioNeDpzmmJ
3160,2018-11-14 21:38:32,"Check out kitchen Home 2 Ceramic Coffee Tea Mug Gift Set Love, HOLIDAY, Christmas Gift #Target https://t.co/sPArGMJwaG via @eBay"
3161,2018-11-14 21:38:11,"Check out kitchen Home Ceramic Coffee Tea Ombre Mug HOLIDAY, Christmas Gift #Target https://t.co/UWY84JJFYk via @eBay"
3162,2018-11-14 21:37:40,"Check out kitchen Home Ceramic Coffee Tea Mug, Cup, Purple, HOLIDAY, Christmas Gift #Target https://t.co/u7LCVzPHo9 via @eBay"
3163,2018-11-14 21:37:15,RT @MrsCiarrocchi: So true!!! 😂😂😂 #Target #youarenotincharge #momlife #humor https://t.co/ioNeDpzmmJ
3164,2018-11-14 21:36:44,"Check out KITCHEN, Home Ceramic Coffee Tea Mug ,YOU ARE BEAUTIFUL,HOLIDAY, Christmas Gift #Target https://t.co/6SOs1oLQ4v via @eBay"
3165,2018-11-14 21:35:39,"Check out kitchen Home Ceramic Coffee Tea Mug Hearts, HOLIDAY, Christmas GIFT #Target https://t.co/PT5Y0G0DON via @eBay"
3166,2018-11-14 21:32:17,15 shades of blue home decor now available at target and save up to 25% on home items. Valid through 11/17. Enter f… https://t.co/JyTMUc7pqm
3167,2018-11-14 21:29:05,RT @naniof_two: @luchadora41 @RolenwithTrump1 @mattgaetz Guaranteed EVERY State #DEMS won coveted + #Soros #DNC #Targeted #100GOPSeats  ! #…
3168,2018-11-14 21:17:38,15 shades of blue home decor now available at target and save up to 25% on home items. Valid through 11/17. Enter f… https://t.co/TETfPhITwi
3169,2018-11-14 21:11:58,RT @MrsCiarrocchi: So true!!! 😂😂😂 #Target #youarenotincharge #momlife #humor https://t.co/ioNeDpzmmJ
3170,2018-11-14 21:06:02,"#target and #google #official #twitter #accounts #hacked, used for #crypto #scams 
#instacrypto #instanews #btcnews… https://t.co/A4Nbn93Dbl"
3171,2018-11-14 21:02:38,RT @VMLDanHibbs: Primary colors and winter accessories are bringing A New Day to life! #target #targetstyle #anewday #merchandising #flagsh…
3172,2018-11-14 21:01:45,What can I say 🤷🏼‍♀️ #target #icantbetrustedattarget #theruffleddaisyks https://t.co/DasF4S5me2
3173,2018-11-14 21:01:27,"RT @julmasdes: If you want to build a great company, check out the book Good to Great at #Target. It's the best!: https://t.co/pfbZtfviPX -…"
3174,2018-11-14 20:50:55,@luchadora41 @RolenwithTrump1 @mattgaetz Guaranteed EVERY State #DEMS won coveted + #Soros #DNC #Targeted… https://t.co/Z96ERiNATE
3175,2018-11-14 20:50:20,"RT @yak_face: 6"" Black Series Wave 19 Hitting Target | https://t.co/Gox1PxSoBv https://t.co/g2fd3rnolx #blackseries #hasbro #target #soloas…"
3176,2018-11-14 20:49:02,"6"" Black Series Wave 19 Hitting Target | https://t.co/Gox1PxSoBv https://t.co/g2fd3rnolx #blackseries #hasbro… https://t.co/iEt8OPlt1w"
3177,2018-11-14 20:40:43,RT @VMLDanHibbs: Primary colors and winter accessories are bringing A New Day to life! #target #targetstyle #anewday #merchandising #flagsh…
3178,2018-11-14 20:40:15,"RT @MThriving: If you spend any time at all w/ or near a #narcissist &amp; YOU are their target, you will soon realize the inequality of the #r…"
3179,2018-11-14 20:33:17,RT @MrsCiarrocchi: So true!!! 😂😂😂 #Target #youarenotincharge #momlife #humor https://t.co/ioNeDpzmmJ
3180,2018-11-14 20:30:54,"Get $10 back in the form of a Target giftcard when you spend $50 in food and beverages!
#target"
3181,2018-11-14 20:30:32,"Award winning organic products without the pesticides, chlorine, fragrances or dyes. See my review post #linkinbio… https://t.co/Xoep3WVBHS"
3182,2018-11-14 20:30:18,Chase down these all new #PAWPatrol Pup Bands at Target! #chase #pupbands #target https://t.co/4851l11Qnf
3183,2018-11-14 20:29:00,RT @MrsCiarrocchi: So true!!! 😂😂😂 #Target #youarenotincharge #momlife #humor https://t.co/ioNeDpzmmJ
3184,2018-11-14 20:26:02,Now Google and Target have fallen prey to the pretend Elon Musk Twitter scam https://t.co/YAOClsGNGd #ElonMusk… https://t.co/c6kHVNyNDP
3185,2018-11-14 20:23:12,"RT @Gods_Messengerr: One stop shop for all your Retail and luxury online shopping needs.I'm Affiliated with over 10,000 online stores. #Tar…"
3186,2018-11-14 20:22:48,RT @Gods_Messengerr: Expect https://t.co/FnYFQpF9Dk less when shopping #online at #Target for all your online shopping https://t.co/RJGlcn3…
3187,2018-11-14 20:22:15,Literally the only place I could find that has red cake icing is @Target. Got free two day shipping with the RED ca… https://t.co/VYbHbVurHt
3188,2018-11-14 20:20:42,Check out HARRY POTTER Women's 12 Days Of Socks Shoe Size 4-10 Christmas Advent Calendar #Crew… https://t.co/mKtPiZMRlZ
3189,2018-11-14 20:18:04,"Are you all as excited to read ""Becoming"" as I am. I'm adding it to my #nonfiction reads for December. #target… https://t.co/740n2jLNYQ"
3190,2018-11-14 20:14:31,Got some shopping done at #Target yesterday! https://t.co/WHtYUHcHb4
3191,2018-11-14 20:11:03,"#tokens #continue to take a #hit: is #sec #preparing to #target #crypto #projects? 
#instabtc #instavenezuela… https://t.co/mWSvSKpj5m"
3192,2018-11-14 20:06:51,Primary colors and winter accessories are bringing A New Day to life! #target #targetstyle #anewday #merchandising… https://t.co/kH4vRO5QC1
3193,2018-11-14 20:02:48,Why does the #Target photo site list a store and allow people to send pictures to get printed when their photo stat… https://t.co/ogSfopvxFT
3194,2018-11-14 20:02:02,"#target’s #official #twitter #account #falls #victim to #bitcoin #scammers, #google becomes the next… https://t.co/2V2eIar6Ah"
3195,2018-11-14 19:59:06,15 shades of blue home decor now available at target and save up to 25% on home items. Valid through 11/17. Enter f… https://t.co/ZUzVlLsFcj
3196,2018-11-14 19:56:55,"Each day when I wake up, I ask myself, “What would Meghan Markle wear?” I feel like she would approve of these new… https://t.co/aMmb5nesIn"
3197,2018-11-14 19:51:47,"Hang in there! 

{ Inspirated by @imZukich }

#anime #oc #humanbody #human #body #animaltail #animal #tail #hybrid… https://t.co/5NzDxDUcgr"
3198,2018-11-14 19:49:44,"I'm actually a child 👐🏽😇🦅
.
.
.
.
.
#harrypotter #hp #target #mauradersmap #hogwarts #wizard #socks #adventcalendar… https://t.co/QV9KlUJK7j"
3199,2018-11-14 19:44:41,RT @MrsCiarrocchi: So true!!! 😂😂😂 #Target #youarenotincharge #momlife #humor https://t.co/ioNeDpzmmJ
3200,2018-11-14 19:43:00,Hackers take over #Target Twitter account to trick people into giving up #bitcoin: https://t.co/h5kfkkblwc
3201,2018-11-14 19:41:42,RT @kimkomando: Hackers just broke into one of Target's social media accounts and used it to spread a recently successful racket. You won't…
3202,2018-11-14 19:40:30,"RT @forevermymoon: #ad | Free $10 gift card when you buy 3 trash bag, laundry or paper products at Target. Shop now: https://t.co/0lzRtrtgs…"
3203,2018-11-14 19:36:42,Another beauty coming our way from Stephanie Henderson #target #colourpop #interiordesign #home #contemporaryart… https://t.co/QfNWIJbPMQ
3204,2018-11-14 19:36:37,RT @kimkomando: Hackers just broke into one of Target's social media accounts and used it to spread a recently successful racket. You won't…
3205,2018-11-14 19:36:27,"RT kimkomando ""Hackers just broke into one of Target's social media accounts and used it to spread a recently succe… https://t.co/XnJe3CCGK9"
3206,2018-11-14 19:36:12,RT @kimkomando: Hackers just broke into one of Target's social media accounts and used it to spread a recently successful racket. You won't…
3207,2018-11-14 19:36:11,@evilekim33 @NECA_TOYS Dude my #target is always empty 😞
3208,2018-11-14 19:33:02,Hackers just broke into one of Target's social media accounts and used it to spread a recently successful racket. Y… https://t.co/oI5GetIJPs
3209,2018-11-14 19:27:23,"#Facebook, #Sony, and #Target got #hacked. Now discover how Multi-Factor Authentication can help protect your compa… https://t.co/GN6N1uV5up"
3210,2018-11-14 19:21:22,"@thehill @Lawrence #Pelosi has accomplished a lot in her congressional career. Yet, like #Hillary, she has become a… https://t.co/zVBLcrpgX3"
3211,2018-11-14 19:20:10,The hackers are at it again! Read it all here! Twitter bitcoin scams: Google's G Suite and #Target accounts get hac… https://t.co/m4kWjsDwFX
3212,2018-11-14 19:19:05,"New #Mego #Dracula from #Target 
#8inch #UniversalMonsters #actionfigures https://t.co/DoZk0bDGOh"
3213,2018-11-14 19:18:19,RT @SludgeFeed: #Twitter Accounts of #Google and #Target Hacked to Scam #Bitcoin $BTC https://t.co/JbKiLvRdqC
3214,2018-11-14 19:17:59,RT @SludgeFeed: #Twitter Accounts of #Google and #Target Hacked to Scam #Bitcoin $BTC https://t.co/JbKiLvRdqC
3215,2018-11-14 19:17:35,RT @SludgeFeed: #Twitter Accounts of #Google and #Target Hacked to Scam #Bitcoin $BTC https://t.co/JbKiLvRdqC
3216,2018-11-14 19:16:29,RT @SludgeFeed: #Twitter Accounts of #Google and #Target Hacked to Scam #Bitcoin $BTC https://t.co/JbKiLvRdqC
3217,2018-11-14 19:13:29,#Twitter Accounts of #Google and #Target Hacked to Scam #Bitcoin $BTC https://t.co/JbKiLvRdqC
3218,2018-11-14 19:12:17,"Wow! Our video was featured on The Tonight Show! @fallontonight @jimmyfallon @tiktok 
#tumbleweedchallenge #tiktok… https://t.co/TEgwNHpKol"
3219,2018-11-14 19:10:22,@UnusSupra32 @CatFertitta @HollisDockins @Mike17_D @RichSchneider6 @RonCunningham @deplorabletide @davidf4444… https://t.co/IHLysMO1k9
3220,2018-11-14 19:07:51,Wish me luck! I just entered for a chance to win a $100 #Target gift card on @BloggyMoms!  https://t.co/Ir20V5qHUB
3221,2018-11-14 19:04:45,"Today on #JobHunter Ep. 65 &gt; More shopping!
—
#shopping @target #target #shopping #chairs #louisville #pajamas #pjs… https://t.co/QB3nPkar7u"
3222,2018-11-14 19:03:20,"RT @BenegiftGives: We have free #giveaways every week! This week we're giving away $20 to your choice of #Amazon, #Target, Wal-Mart, #Steam…"
3223,2018-11-14 19:02:45,"One stop shop for all your Retail and luxury online shopping needs.I'm Affiliated with over 10,000 online stores.… https://t.co/YZbdhk63uw"
3224,2018-11-14 19:02:00,"RT @BenegiftGives: We have free #giveaways every week! This week we're giving away $20 to your choice of #Amazon, #Target, Wal-Mart, #Steam…"
3225,2018-11-14 19:00:57,Cybercriminals reportedly accessed #Target's #Twitter account and hyped a #cryptocurrency #scam to its 1.92 million… https://t.co/U7WMD2CcbV
3226,2018-11-14 18:58:44,@BFAds #Target onlineshopping and Target in store #BFAds #giveaway
3227,2018-11-14 18:53:06,Rich man’s Wal-Mart. I stay in that bitch. Shout out #Target https://t.co/Jb4bnmZfbd
3228,2018-11-14 18:52:39,"#Target Confirms #Bitcoin Twitter Scam - https://t.co/ydPihQAQyd

#hacked"
3229,2018-11-14 18:48:03,"RT @TMNA_Services: #CONTEST! As we make our way into the #holidayseason, we want to give you the chance to #win a $50 #Target gift card to…"
3230,2018-11-14 18:46:05,"RT @TMNA_Services: #CONTEST! As we make our way into the #holidayseason, we want to give you the chance to #win a $50 #Target gift card to…"
3231,2018-11-14 18:45:42,"#CONTEST! As we make our way into the #holidayseason, we want to give you the chance to #win a $50 #Target gift car… https://t.co/b2DX0SxoxO"
3232,2018-11-14 18:44:22,Our system negative and positive points we know here only #Support and #Resistance #Price given by itself  posting.… https://t.co/M94IDgrQvV
3233,2018-11-14 18:35:27,"How to Pick Cheap Wine at Costco, #Trader Joe's, and Target #TARGET #COSTCO https://t.co/4VC1EDG25c https://t.co/TbyOxSeeqB"
3234,2018-11-14 18:30:12,"🔥LEGO Advent Calendar Sale 💰 Star Wars, 🐣Hatchimals, 🐢TMNT, 🐶Paw Patrol, &amp; More! #mojosavings #amazon #walmart… https://t.co/ynSwVyc5BC"
3235,2018-11-14 18:23:03,"How accurately can people draw famous logos from memory?"" The results were dismal, with about 6% to 20% being able… https://t.co/OgiZXS7OXh"
3236,2018-11-14 18:22:57,Wild Fable Photo Montage Merchandising https://t.co/gleRPCLCIc via @FixturesCloseUp #FixturesCloseUp… https://t.co/3oXTYsTqVY
3237,2018-11-14 18:21:38,Wild Fable Photo Rubber Band Frames https://t.co/nbwZqOQ2vq via @FixturesCloseUp #FixturesCloseUp #RetailFixtures… https://t.co/0Cd6gLBlC8
3238,2018-11-14 18:20:25,Wild Fable Photo Montage Redux https://t.co/bIJfickFzI via @FixturesCloseUp #FixturesCloseUp #RetailFixtures… https://t.co/bLOIIzN7SO
3239,2018-11-14 18:18:38,"RT @nrpena: Trying to write my #annual #BlackFriday #Deals @HiTechchic article, having a hard time choosing what to include, everyone alrea…"
3240,2018-11-14 18:10:00,RT @MrsCiarrocchi: So true!!! 😂😂😂 #Target #youarenotincharge #momlife #humor https://t.co/ioNeDpzmmJ
3241,2018-11-14 18:00:05,RT @CourtneyMarvel5: 🍬#Hair Treat🍬 Hair’s Feeling Healthy after @nexxusnysalon Intense Hydrating Masque🧖‍♀️🎭 My hair is like a bratty knott…
3242,2018-11-14 17:54:36,RT @MrsCiarrocchi: So true!!! 😂😂😂 #Target #youarenotincharge #momlife #humor https://t.co/ioNeDpzmmJ
